split,file_label,sumber,asal,malam_sintetis,salinan,jumlah_kotak
train,rf100_construction--2-_mp4-143_jpg.rf.b1e85fd9c3b8e57790a90fa07933daf8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-144_jpg.rf.cbb5e63d83a59f55b3bb8454822f4658.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-14_jpg.rf.1994581f63444e72fe6e64f801f92800.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-156_jpg.rf.136a45aa005fcaec913c7e7720d87b89.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-158_jpg.rf.9266e667528d081b88d4f898eb849c77.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-15_jpg.rf.aef3cbf9f0a733557666011c72e91266.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-160_jpg.rf.badd6f0469efb34f1a2080c477ed8bf4.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-163_jpg.rf.67dede6b206b59015899df341fc06fab.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-164_jpg.rf.71c9d8413e6ab8262a68f523c2b53117.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-16_jpg.rf.6cee2e8dc4d557337d945ed258a4131e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-171_jpg.rf.628b01658fa1163b1d0bad804ab3c5b6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-173_jpg.rf.47f7b4fe64c45914be3b96287d67d49e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-177_jpg.rf.1f3978278eae3cc3b6cd44b6ca859d8b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-178_jpg.rf.eb13c19336846e5b642d52a0e4ffd422.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-179_jpg.rf.bf46863efcd1ae8aa1ec6dd603b363f9.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-181_jpg.rf.1513c7b75dca2084b39775870671cc73.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-188_jpg.rf.ba9e3291f78014e8c2fea2b48d53b9b8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-189_jpg.rf.ca341b308c366b77c9fd48f6730d3088.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-191_jpg.rf.7af6d7011848fe2a3694a5255f9ce874.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-193_jpg.rf.cf8cd126c2b7d28a5951668b184d87c3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-194_jpg.rf.7e372c9bd4a841a6cc825c6afc183926.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-198_jpg.rf.86f3d31e80b9a5fb893bf2326d84f326.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-199_jpg.rf.bd343d78bdb7ee5544b444e689079700.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-200_jpg.rf.a81c72222b31aa2e31a7cf11b6fe3dfd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-202_jpg.rf.08d02bf43a1b6a8c1c7c1b326a585a24.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-203_jpg.rf.118f10c8c992991f145d92c244ad879a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-204_jpg.rf.882497fcab99dcbf47916e13675b084d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-205_jpg.rf.d2662e0367ee4a57827cb264448473a1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-209_jpg.rf.e58022f8ab822498128ba775922d28fb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-20_jpg.rf.999d9f6c5f230cbbad4b9959aae94bd0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-210_jpg.rf.701f8e2179d86fbe228282d39c913938.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-211_jpg.rf.a82b1e8da11e0d87449af65c9e016d8f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-213_jpg.rf.7dc8d0122a2dab67ad4840be22652aca.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-215_jpg.rf.e7977a8fe8123e3027971ace84429c03.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-217_jpg.rf.deef7472b1684b4c86822f3ed0a353a6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-219_jpg.rf.3e35973389db658727772ffbb562702d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-21_jpg.rf.5fa88b867d20a4ed6bf80aca7c103d9f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-220_jpg.rf.c4f100265c454fb276cc5a44123f99ec.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-221_jpg.rf.a4276651dc0a3d26d490be7483abd395.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-222_jpg.rf.63acb1be6690110c831c072cb5df7343.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-223_jpg.rf.3e0302472fd0fd9df3abb6024d8de3bd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-226_jpg.rf.1f39c18a67955432ec75c71a2a1d95fe.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--2-_mp4-2_jpg.rf.cd8c89a67c98dfb0a1565559b446954e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-32_jpg.rf.360dd17cd20d7a86b7d370333e9e3b79.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-34_jpg.rf.030942eee506ea5bac8645bb33855bf0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-35_jpg.rf.f9983c14843734810c1481df599c1b81.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-36_jpg.rf.f7b6d72b32d259e673f4cf601dff7da7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-37_jpg.rf.34e9d5ae4bf6626f8c527a4d87bc90a0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-39_jpg.rf.a317f5b91c43c912a95b90138e494a8d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-40_jpg.rf.266d98c02666a5e38651ac6ce847852e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-41_jpg.rf.8d0f9e8b2a560160c6e79045c9f11365.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-47_jpg.rf.78cb7610b598c3f21d4462672903bf79.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-4_jpg.rf.ab436405bbb44f87da4cb03e94881dda.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--2-_mp4-52_jpg.rf.e39d8199657e190d6d1fbaab5cdb7aad.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-53_jpg.rf.37dc25f2a99494c5d3305f9193e69596.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-56_jpg.rf.9bf4d3776f72cb6c87e352c14f3d8993.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-5_jpg.rf.a79aa9c3953b34f634edd7897fdbf3be.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-61_jpg.rf.79920e2a425326ec0ef91e48f25cf318.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-62_jpg.rf.26b95aac9ac463b4de5eb87c883a0eda.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-71_jpg.rf.a55f63411981d6352e8d3b17fba0d68a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-77_jpg.rf.d09686b791b585d8b6e32d3acb425af1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-7_jpg.rf.bbc4252642f9ade0e8dd063f66ed4941.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-82_jpg.rf.06bed5a6e4ec819885663089822aee80.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-90_jpg.rf.8b895a1d31bd64b3fb16fd0c9046cafd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-91_jpg.rf.21eb4bae5e477a32b1e9d9e5af02ddc7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--2-_mp4-97_jpg.rf.2ca06a80737420d6562e2a056b314406.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--20-_jpg.rf.604c9a97033141038b1429aef76f0dbf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--205-_jpg.rf.1abc42ebfa0a287f5126175f752c36c1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--207-_jpg.rf.979dae4bf95099fa77cc9c13f98ed710.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--208-_jpg.rf.0ea82f8745c155330852656784d2072f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--209-_jpg.rf.90549839b37620b62afa11aa48443f19.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--21-_jpg.rf.0140ce98e9952a8bbc414c17995fa413.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--210-_jpg.rf.5546ea925875158e09005dd090e583b0.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--211-_jpg.rf.3d0f5e3f8e260e9b45ebb217b16d4bb7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--212-_jpg.rf.9f5c4da3ffefba2896e33d74c5928e81.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--215-_jpg.rf.793403b647c6f653f4bf2e985ed0b06e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_construction--216-_jpg.rf.9d42e8a9394c38c8d62905d22e5a3e6a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--217-_jpg.rf.4cde78efe7895b0d6ad78b4af2421086.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--218-_jpg.rf.f8de7500f46c7f9b9eb2273ca10e0da1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--219-_jpg.rf.2a3cbf37e0b36ae9b2f98478dae219d2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--221-_jpg.rf.d9f5d7aaeb14aa97aeb65a51013bfaaf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--224-_jpg.rf.3b3231efe7e4323bc2f67cff5ba149fb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--226-_jpg.rf.79f731375f057bf43d08810bbebdf003.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--229-_jpg.rf.6bb9c7d1b6e451687793d9a66602a47b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--23-_jpg.rf.da441f0c2a2242be6ebf3734d62f474f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--230-_jpg.rf.7ed240d3dd835328d5aaa92fc8f9db2a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--231-_jpg.rf.0c33906e28f58baf60e25f2e4a3b9e02.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--231-_jpg.rf.0c33906e28f58baf60e25f2e4a3b9e02_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_construction--232-_jpg.rf.ee944555c1a8c3fcef77b603fe39c06e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--233-_jpg.rf.f485e25ff3b11dfe9438fb2150ca5ce7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--233-_jpg.rf.f485e25ff3b11dfe9438fb2150ca5ce7_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--234-_jpg.rf.1457eea4d59101196d175c2cbe5f0b60.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--235-_jpg.rf.893ce15d55ed5784ea07edcf573258bd.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--235-_jpg.rf.893ce15d55ed5784ea07edcf573258bd_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--236-_jpg.rf.7dff4a77e46356c04795927b0d97170b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--236-_jpg.rf.7dff4a77e46356c04795927b0d97170b_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--237-_jpg.rf.c4d462b406b2b72c3f9f7ca72b0379c6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--239-_jpg.rf.030b759be3ff3b9fa16da16e817ca846.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--24-_jpg.rf.7b019780f31e273e5c2d534ff98fc39f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--240-_jpg.rf.de5187d4f6e0a137a06b9bde0cf9c07b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--241-_jpg.rf.b86bb6894f2c8d980bcad12c54efeec5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--241-_jpg.rf.b86bb6894f2c8d980bcad12c54efeec5_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_construction--242-_jpg.rf.cf9763a2657db7381ce8282ff7ec2e97.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--243-_jpg.rf.fdd59c816893bda8532f1436c245d673.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--243-_jpg.rf.fdd59c816893bda8532f1436c245d673_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--244-_jpg.rf.ea82f56e00328a377422d18a77cad215.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--246-_jpg.rf.1df2a98aa0d1b493b8b836fb32219a98.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--246-_jpg.rf.1df2a98aa0d1b493b8b836fb32219a98_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--247-_jpg.rf.52961ed2b8797a3af0d9ae0b922c8320.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--248-_jpg.rf.75b605736c411c5387234098685c6311.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--249-_jpg.rf.1c177ba552c077330ca64cab9067d115.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--250-_jpg.rf.407fcc0fee738069a81007ecc17740fb.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--252-_jpg.rf.aa6b92a7f9cc334311681eafb8770357.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--253-_jpg.rf.590bbde2fc141d73ac0f45d2e3a7fd96.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--254-_jpg.rf.445210d65f1999b0ebd507d56893ed9a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_construction--255-_jpg.rf.0149d179276b0a013a8258cceea3cd63.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_construction--256-_jpg.rf.0f71fdb90e48d91e342b796e9a987f9f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--257-_jpg.rf.004af20647957efd5a672d10cc083757.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--258-_jpg.rf.368653664d97cfd9778e0230f61011d1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--260-_jpg.rf.adeabe94fbf6efc6b44fa458c9fe808a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--261-_jpg.rf.5f0c30d354e6b29d165a878fd2ac0b52.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_construction--263-_jpg.rf.05671e02c5937dbec440f499facaf9ea.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--264-_jpg.rf.846bf9f86bea0bc92aab4d655d4eae46.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--265-_jpg.rf.b20dc26fe8c660312339024d07d7dea7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--266-_jpg.rf.61614236081d26f32f1ad6d3da437195.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--267-_jpg.rf.4497338111498e5ab38173bc94c198c4.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--268-_jpg.rf.278d7a274bc2af02f2a85ce34df00178.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--269-_jpg.rf.ffc8116ccacb398b931bf1d14447fb06.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--27-_jpg.rf.16bb5db7c24f007ab29ed3bf87c43311.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--271-_jpg.rf.5465c23e3d256b7706ff0f4aa28eec86.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--272-_jpg.rf.7c908f6340dd3e697ae2f7d8754a05aa.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--273-_jpg.rf.e3e41004233b01492068f66b0a3aeae6.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--28-_jpg.rf.4be42451bd2147f6c3ad24be64d51f6f.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--280-_jpg.rf.b287a8b09c0a80c5516e9e02c5eba7b8.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--283-_jpg.rf.0d026c3482cfb0715e77f301f147f1f4.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--287-_jpg.rf.5eab32874cd0f206440c65d11f1d68a2.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--289-_jpg.rf.95e6aa8c3064fdc8b2f9caf8fa34ab32.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--29-_jpg.rf.f5653539c27035ba6fad9edf1e72c3c3.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--290-_jpg.rf.3867b06d20421cf68a851ee062da88ab.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--292-_jpg.rf.684eb2664cba6919f8bc665be58d9499.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,5
train,rf100_construction--292-_jpg.rf.684eb2664cba6919f8bc665be58d9499_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,5
train,rf100_construction--293-_jpg.rf.c2327b7b99a89c70197c1bb163f46ee5.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--296-_jpg.rf.2decb9f0c16d3fd67508ce76c5112113.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--297-_jpg.rf.258e11143d3dc96512eecc8337f3f393.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--297-_jpg.rf.258e11143d3dc96512eecc8337f3f393_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,1
train,rf100_construction--298-_jpg.rf.ca67484365f8339ce4815bc4017ca337.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--299-_jpg.rf.d13e395c3f995ebb827683fa8725bad7.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--299-_jpg.rf.d13e395c3f995ebb827683fa8725bad7_night.txt,rf100,roboflow-100/excavators-czvg9,ya,-,2
train,rf100_construction--3-_mp4-0_jpg.rf.2d1fc92a8b357c55154ab738deb12429.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-100_jpg.rf.64e78a50e82796d01d7c533c861eff70.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,4
train,rf100_construction--3-_mp4-101_jpg.rf.6ab59665e7777e6b94038029e9a18f4c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-104_jpg.rf.16004ab550854c044fe9638c6ab6c052.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-108_jpg.rf.12b0d0cdeb8e126fb89dd6fbbcf5d090.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-109_jpg.rf.7e67e887535aa629c9adc41c7113d573.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-10_jpg.rf.d050bd3e907979499b8f4c84a731b8aa.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-114_jpg.rf.74b1ae172872c7eaceb6754389fdb6e1.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-117_jpg.rf.51dd3e2a55dbd614d766ce281cc9e49c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-118_jpg.rf.d8476e6b8de445e2ad915cfe5bd1ea3e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-119_jpg.rf.772d0d9800721e772e43e94efd69b57b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-120_jpg.rf.99a5af035e7a450a8913903dde9c5241.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-121_jpg.rf.df10335b228e0ab8da3028aff4a3078d.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,3
train,rf100_construction--3-_mp4-122_jpg.rf.89268df2c84ce038be1d5c48a60efd45.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-123_jpg.rf.15bbc006f0532c92f935079075df0a5a.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,2
train,rf100_construction--3-_mp4-125_jpg.rf.d54ffd0c40ecac51bd1e365ac094f25e.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-127_jpg.rf.543c6eba3d077de1442c34d88cfae25b.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,0
train,rf100_construction--3-_mp4-129_jpg.rf.e248f7780b4098e7645cc56b97d4e06c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-12_jpg.rf.39d62092ec334f73948d7d4d0d29b218.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-130_jpg.rf.1aba1f3c631ccdf62e24adcdba916293.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-131_jpg.rf.c4edca0df05247baa860ac6e923f5844.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-132_jpg.rf.51b1bd490cc31e40bf7f6cf6211efeaf.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-133_jpg.rf.f6470ec2accd756dd7886253b654662c.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
train,rf100_construction--3-_mp4-134_jpg.rf.c8132c7ac225e8e0775a7f6dd150abfc.txt,rf100,roboflow-100/excavators-czvg9,tidak,-,1
